name,companyType,employeeCountRange,foundedYear,industries,numFollowers,specialties,squareLogoUrl,websiteUrl,group
ION,Privately Held,1001-5000,1998,Computer Software,more than 1000,"Financial Institutions,Corporations,Governments & Central Banks",https://media.licdn.com/dms/image/C4D0BAQGtrA_IbGTXeA/company-logo_200_200/0?e=2132524800&v=beta&t=_uOBoBmQUlSbZaSVHDADw16MxRIS36QGviLPRTWtwb8,iongroup.com,it
Ergo,Privately Held,201-500,1993,Information Technology & Services,more than 1000,"IT Managed Services,IT Maintenance & Support,Cloud Solutions,IT Consulting,Microsoft Solutions,IT Infrastructure,Microsoft System Center,Microsoft SQL Data Services,Microsoft SharePoint,Microsoft Dynamics 365,Managed Print Services,IT Resourcing,Power BI,Digital Workplace,GDPR ,IT Security,Digital Transformation,Office 365,Digital Application Platform,Mobile App",https://media.licdn.com/dms/image/C560BAQHaEWQAMjp3Bw/company-logo_200_200/0?e=2132524800&v=beta&t=hbAJ_d7bbGudD2ZfZDBhW3B9Ut1e43mMUfjkeTmXDlI,www.ergogroup.ie,it
Connector,Privately Held,11-50,2010,Information Technology & Services,more than 1000,"Product Design,Digital Marketing,Experiential Marketing,Training & Education,Influencer Marketing,innovation,Team Building,Design Thinking,Employee Engagement,Education / Workshops,Digital Transformation,Strategy,Organisational Design,Customer Experience",https://media.licdn.com/dms/image/C560BAQGBdXtOayCpxw/company-logo_200_200/0?e=2132524800&v=beta&t=dlCY3bFwDS7zooMSMOmEMYi3KgAguAoXH-Vr6_vu3aM,www.connector.ie,it
New Horizons Ireland,Privately Held,11-50,2003,Information Technology & Services,more than 1000,"Microsoft courses,Cisco,CompTIA courses,MCSE,MCSA,ICND1 Certification,ICND2 Certification,IT training,MCSA Certification,IT Certification,Microsoft Tech Training,Cisco Courses,Microsoft Office Courses,MCITP Course,Excel and Office training,Windows training,office 365,Adobe Courses,Leadership,PMI",https://media.licdn.com/dms/image/C4E0BAQFEFKo9-JUSjw/company-logo_200_200/0?e=2132524800&v=beta&t=e7PGL0wA25uRQSkGA5AURbA8hU0kAOCD1-DyxgmE_dc,https://www.nhireland.ie,it
Version 1,Privately Held,1001-5000,1996,Information Technology & Services,more than 1000,"Oracle Technologies,Microsoft Technologies,Amazon Web Services,Enterprise Architecture,Project & Programme Management,Business Intelligence,Application Development,Managed Services,Cloud Integration,License Management,Cloud ",https://media.licdn.com/dms/image/C4D0BAQHVwIOAyHAEsQ/company-logo_200_200/0?e=2132524800&v=beta&t=25h-IHWeOmj43PofnXhZozLFy0ngLPDDJWL2m0IhH3E,www.version1.com,it
GDPR Awareness Coalition,Non Profit,2-10,2017,Computer & Network Security,more than 1000,"gdpr,compliance,security,data protection,governance,security,data soverignty",https://media.licdn.com/dms/image/C560BAQEN_6P3JlcEgQ/company-logo_200_200/0?e=2132524800&v=beta&t=FjGcHmAxFKZvnu0kIKKsyE7ql5z1w4F60pmukXW0azU,http://www.gdprcoalition.ie,it
Lab49,Privately Held,201-500,2002,Computer Software,more than 1000,"software,financial services,trading systems",https://media.licdn.com/dms/image/C4D0BAQEXD9fFdLq8oA/company-logo_200_200/0?e=2132524800&v=beta&t=J1ECTpI6aDeE8kE8fMiWGiS3YNyVkgO1l9x0AykAkgo,http://www.lab49.com,it
CoreHR,Privately Held,201-500,Undisclosed,Computer Software,more than 1000,"HR Software,Payroll,People Management,Recruitment,Time & Attendance,Talent Management,Expense Management,Self Service,Rostering,Cloud,Disaster Recovery",https://media.licdn.com/dms/image/C4D0BAQHMxPxLCzUFhA/company-logo_200_200/0?e=2132524800&v=beta&t=TJ4nbC3vkAMSXYVpwAd9yJx7RDZoTmvObxp0T-59QUM,www.corehr.com,it
Travelport Digital,Privately Held,201-500,2005,Computer Software,more than 1000,"Multi-Channel Apps,‘Day of Travel’ Mobile Services,Responsive Web,Mobile Push Messaging,End Traveller Engagement",https://media.licdn.com/dms/image/C4D0BAQECCh4izmsNmA/company-logo_200_200/0?e=2132524800&v=beta&t=2Y2_pAM99lHyAGbgvBYpmL8Q040GuxkTPty95dRP518,http://www.digital.travelport.com,it
CarTrawler,Privately Held,201-500,2004,Computer Software,more than 1000,"Global Ground Transportation Distribution,Travel technology,Data Science,Conversion optimization",https://media.licdn.com/dms/image/C4E0BAQE398c13BPicQ/company-logo_200_200/0?e=2132524800&v=beta&t=DglKcNsOhZ6vfi7Bp9dtdVKwTyHmE4HRFAWRXvTMJjw,http://www.cartrawler.com,it
IT Search and Selection,Privately Held,2-10,2015,Information Technology & Services,more than 1000,"IT Recruitment,Permanent Recruitment,Contract Recruitment,Contingent  Recruitment,C-level and Senior Management,Technical Recruitment,International Recruitment,Talent Acquisition,Salary Advice,Career Advice,Career Coaching,Salary Benchmarking,Data Analytics Recruitment ",https://media.licdn.com/dms/image/C4E0BAQE9Fe4az5LoWg/company-logo_200_200/0?e=2132524800&v=beta&t=k4BLZgAGdeCo7oiVy9q8FFvGApo3D4ajHRnE3Dwvmp0,www.itsearch.ie,it
Keywords Studios,Public Company,1001-5000,1998,Computer Games,more than 1000,"Art Services,Engineering,Audio Services,Functionality QA,Localization,Localization QA,Player Support",https://media.licdn.com/dms/image/C4D0BAQGtgqJBjLnEPA/company-logo_200_200/0?e=2132524800&v=beta&t=FeQ73svFVRMVMH-zwjDdg0eQ4mUSZbG2IJkN4Mg6kdE,www.keywordsstudios.com,it
I.T. Alliance Group,Privately Held,201-500,1997,Information Technology & Services,more than 1000,"Project Management,Collaboration & Integration including Cloud Computing (.NET, SharePoint, Azure, SQL),IT Infrastructure,IT Service Management,IT Testing,IT Resource Management",https://media.licdn.com/dms/image/C510BAQG-USm-cAoo8Q/company-logo_200_200/0?e=2132524800&v=beta&t=HS6rgDwcgsEsx_Z5syo8DIYFrTDZDNPz-0WX6DqFnOc,www.italliancegroup.com,it
Compliance and Risks,Privately Held,51-200,2002,Information Services,more than 1000,"Regulatory Email Alerts,Global Regulatory Database,Tool to assess the impact of regulatory changes,Market Access,Regulatory News and Analysis from around the world,Reports on Limits & Targets,Key Dates & Deadlines,Ask Our Experts,EHS / OHS Legal Register",https://media.licdn.com/dms/image/C4E0BAQEU-CL8ncOf-Q/company-logo_200_200/0?e=2132524800&v=beta&t=yY4Cea49UFqa5u_lZ-PwYVoio32iwx1YIwL3noO6pj0,http://www.complianceandrisks.com,it
Demonware,Public Company,51-200,2005,Computer Games,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQGEWx_a-EM63w/company-logo_200_200/0?e=2132524800&v=beta&t=F2s1a8Q09lq7VTbrqHjdKcxck7yAOa4TDMTDnjTxRwM,http://www.demonware.net,it
SureSkills ,Privately Held,51-200,1993,Information Technology & Services,more than 1000,"Training and Certification,eLearning Development,Technical IT Training,Office Excel Word,ITIL,PRINCE2,VMware,Online & Digital Marketing Training,Consulting Services,Learning Services,LMS Saba Support,Service Management,AWS (Amazon Web Services),Microsoft,GDPR,IT Recruitment",https://media.licdn.com/dms/image/C4D0BAQEhEpEyZ1vb1w/company-logo_200_200/0?e=2132524800&v=beta&t=S9Go3jux15SFe35Hx9CUa_fmLqoeml3z7Sw9mg6cnBc,www.sureskills.com,it
Codec Ireland,Privately Held,201-500,1985,Information Technology & Services,more than 1000,"IT Infrastructure support and provision,Cloud,Sharepoint,Hyperion,ERP,CRM,IT Resourcing,EPM,Microsoft Gold Partner,Infrastructure Solutions,Engineered Systems,BI,CSP,Microsoft Country Partner of the Year 2018 Ireland,HR / Talent Management Software,IOT,Teams,Cybersecurity,IT Strategy,DevOps,Licensing,EPM,Skype for Business",https://media.licdn.com/dms/image/C4E0BAQF6KoHl2aKp4g/company-logo_200_200/0?e=2132524800&v=beta&t=x89NE8-w-wJyGnGZ50noXGJD9_xdkZjBCpoKDn9XQvw,http://www.codec.ie,it
Zartis,Privately Held,11-50,2009,Internet,more than 1000,"recruitment,hiring,sourcing,talent mobility,jobs,applicant tracking,talent marketplace,extended development teams",https://media.licdn.com/dms/image/C560BAQFAzrB5V66YZQ/company-logo_200_200/0?e=2132524800&v=beta&t=Yc7jCQSc6_b-62gAEW2dIMup6VyH9o0cy3aBT1uKYGY,www.zartis.com,it
Webtures A.Ş.,Privately Held,51-200,2011,Internet,more than 1000,"SEO,Digital Marketing,Social Media Marketing",https://media.licdn.com/dms/image/C4D0BAQHk1AMZSSvgUQ/company-logo_200_200/0?e=2132524800&v=beta&t=zbVhDe6s5XSfagUvYQMuITPfFFclsBnN-XgziCxtDRE,www.webtures.com.tr,it
FINEOS,Privately Held,501-1000,1993,Computer Software,more than 1000,insurance software,https://media.licdn.com/dms/image/C560BAQGO7tCTRLMYtw/company-logo_200_200/0?e=2132524800&v=beta&t=VWPq6z5gcRdzVUZ6nvhk0IXlNH3VrPc8b-sIlJcsocY,http://www.FINEOS.com,it
Eolas Recruitment,Privately Held,11-50,1999,Information Technology & Services,more than 1000,"IT Recruitment,IT Contractors,Irish IT Jobs,IT jobs in Ireland,Software Develop jobs,IT Employment,Digital Jobs,Software Developer Jobs,Mobile Developer Jobs,Javascript Jobs in Ireland",https://media.licdn.com/dms/image/C4D0BAQFg00mi9Jt0mQ/company-logo_200_200/0?e=2132524800&v=beta&t=zSUQ7n5oCJrnR8cYU1OBrZNV-UPXdp0t95tQJ67Hxc4,http://www.eolas.ie,it
Realex Payments,Privately Held,51-200,2000,Information Technology & Services,more than 1000,"Payments Experts,Payment Gateway,Managed Gateway Solutions,Online Payment Processing",https://media.licdn.com/dms/image/C560BAQEjVMQESZJV6g/company-logo_200_200/0?e=2132524800&v=beta&t=KeYftvMVp8yiAayBnlPQvmp0ZsirIa9DEJ_3f7cHpzY,https://www.realexpayments.com,it
Poppulo,Privately Held,51-200,Undisclosed,Information Technology & Services,more than 1000,Not Specified,https://media.licdn.com/dms/image/C510BAQHl55yGMSpoeQ/company-logo_200_200/0?e=2132524800&v=beta&t=0K0GaX9XWajsErGsXnMsm0_w6QXK4NGaz1yfzPtxPgY,https://www.poppulo.com,it
Datalex,Public Company,201-500,1985,Computer Software,more than 1000,"Travel distribution control,Travel retail optimization,Maximizing revenue opportunities,Travel Merchandizing Solution,Digital Transformation ,Digital Commerce for Travel Retail",https://media.licdn.com/dms/image/C510BAQGAw0oUwIkKUg/company-logo_200_200/0?e=2132524800&v=beta&t=yKYJZ6kj1FBMinN8FpdRqkKYj9tVddNgUXllMkAF6ZY,http://www.datalex.com,it
PFH Technology Group,Privately Held,201-500,1985,Information Technology & Services,more than 1000,"Consultancy,Managed Services,Cloud Services,Unified Communications,Infrastructure Services,Project Management,Server Consolidation,Storage Services,Training,Resourcing,Business Solutions",https://media.licdn.com/dms/image/C4E0BAQGyk58ctqjwzw/company-logo_200_200/0?e=2132524800&v=beta&t=Pw1IXZUQsoyCXSY_ITwqqSnJW8aSgrmoOaz-T25uQO8,www.pfh.ie,it
Clever Techies,Privately Held,2-10,2013,Information Technology & Services,more than 1000,"Recruitment,Talent Acquisition,Head-hunting",https://media.licdn.com/dms/image/C4D0BAQGLN6zo0R2ipg/company-logo_200_200/0?e=2132524800&v=beta&t=vkV1efmMErlk-wBLpg4CHIDum2ksNzr5oTJ6jz97bog,www.clevertechies.com,it
Bloomberg PolarLake,Privately Held,51-200,2012,Information Technology & Services,more than 1000,"Rapid Access Data Quality & Governance,Regulation Ready Data Management,Instrument & Ratings Data Management ,Pricing Data Management,Index Data Management",https://media.licdn.com/dms/image/C4D0BAQEwOmMXHHayQQ/company-logo_200_200/0?e=2132524800&v=beta&t=uEtcp9mUD-BkjZRUchyXdMMJehZP0QRSEUtWWFSKD5Y,www.BloombergPolarlake.com,it
Corvil,Privately Held,201-500,2000,Information Technology & Services,more than 1000,"Safeguarding Business In A Machine World,Corvil Analytics for Electronic Trading,Corvil Analytics for Cyber Security,Corvil Analytics for IT Operations",https://media.licdn.com/dms/image/C4E0BAQEsWj0hNg5pHA/company-logo_200_200/0?e=2132524800&v=beta&t=TdeMwNRJPMQhGJ6YXiJxishIjY8CnC9IDdsm94c099s,https://www.corvil.com,it
BT Ireland,Public Company,1001-5000,Undisclosed,Information Technology & Services,more than 1000,"Networked IT,Mangaged Services,Wholesale Networks,ICT,Security,Unified Communications",https://media.licdn.com/dms/image/C4D0BAQHc5x4HLLruVg/company-logo_200_200/0?e=2132524800&v=beta&t=2xy4oz5bK70QA7vlEBpaw9oOG031UoFrqjbFzx6avGk,www.btireland.com,it
eShopWorld,Privately Held,51-200,2010,Internet,more than 1000,"Global Checkout,Payments,Logistics, Shipping and Delivery,Returns Management,Customer Service,Retail Administration,Marketing Insights,eCommerce,Cross-Border",https://media.licdn.com/dms/image/C4E0BAQGks-dA5oi51A/company-logo_200_200/0?e=2132524800&v=beta&t=SC6PscvX1c1NYp2O2i6EYClKJeCoTr7XZkhvnqoLxsk,www.eshopworld.com,it
Profitero,Privately Held,51-200,2010,Internet,more than 1000,"eCommerce Intelligence,Pricing & Promotion Data,Competitor Price Intelligence,Brand MAP Monitoring,eCommerce Analytics",https://media.licdn.com/dms/image/C4E0BAQH2oec5zBAVaA/company-logo_200_200/0?e=2132524800&v=beta&t=8tExVUcEH4mS7Dc8Xb1NLBf9UmHj35mt2TxMRYAP-UY,www.profitero.com,it
Havok,Privately Held,51-200,Undisclosed,Computer Games,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQF6yHDE9lQcWg/company-logo_200_200/0?e=2132524800&v=beta&t=3VaKSoqYPU5mj0fbWmYCqeVlZXuoH4bpA8uwrlslupI,www.havok.com,it
CMS Distribution,Privately Held,201-500,1988,Information Technology & Services,more than 1000,"Data Storage,Distribution,Cyber Security,Software,Hardware,HDD & SSD,NAS, SAN, DAS,Flash Memory,Marketing,Networking,Cloud Services,Security,Retail,Consumer Electronics,Drones,Cloud,IT Management,Drones,Robotics,Information Security",https://media.licdn.com/dms/image/C4E0BAQEruAJ2YC2PBg/company-logo_200_200/0?e=2132524800&v=beta&t=cQaYjU3zdJJPvcSWAcPJ9Pt573USOtv4KLx1eOr5vTc,www.cmsdistribution.com,it
EPSGlobal,Privately Held,201-500,1999,Information Technology & Services,more than 1000,"Component Programming & Logistics,Electro-Mechanical,Optoelectronics,Embedded Systems,Storage Networking,Power Solutions,Wireless Solutions",https://media.licdn.com/dms/image/C4D0BAQHHORQP5JXiQA/company-logo_200_200/0?e=2132524800&v=beta&t=LsxRYyQCJwVDOXKIQl_AEazvFpqE6XiqA6dsMGoSpFU,www.epsglobal.com,it
NewsWhip,Privately Held,51-200,2011,Information Services,more than 1000,"Social media,News,Content analytics,Social engagement,Social signals,Content performance analytics,Publishing,Social velocity,Trending analytics",https://media.licdn.com/dms/image/C510BAQGB_iq5nXTxHg/company-logo_200_200/0?e=2132524800&v=beta&t=gfyx13eFCye6VcVer3ydTSgWcUEPQCwBcwTbltL_iOA,www.newswhip.com,it
QPTech Ltd,Privately Held,11-50,2011,Information Technology & Services,more than 1000,"Software Quality Assurance,Recruitment Consulting,Professional IT Consultancy,Integration Software Development,Job Search for Quality & Technical Professionals,Project Management,Job Search for Quality & Technical Professionals",https://media.licdn.com/dms/image/C4D0BAQGoA9q08lKvpw/company-logo_200_200/0?e=2132524800&v=beta&t=72UqlAOy_5QhJZGTbMGMbDYlJ_1qDGS8TxP733MjQ24,http://www.qptech.ie,it
Sysnet Global Solutions,Privately Held,201-500,1989,Information Technology & Services,more than 1000,"Information Security Assurance,Information Security,PCI DSS services,PCI compliance,Information Security Compliance Standards,ISO 27001,Cyber Security",https://media.licdn.com/dms/image/C510BAQGoHVrNCuNcRw/company-logo_200_200/0?e=2132524800&v=beta&t=WLvN-n4aVMXi747OP6UIBBqHvrHvDKG2whj7vEcbZvs,www.sysnetgs.com,it
Big Red Book,Privately Held,11-50,Undisclosed,Computer Software,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQFwHGQ2AG5kDA/company-logo_200_200/0?e=2132524800&v=beta&t=ClMY39FzRfjWHReIqqg25olJqpVCon01JU57QArsrnQ,www.bigredbook.com,it
Newsweaver ,Privately Held,51-200,1996,Information Technology & Services,more than 1000,"Internal Communications,Employee Engagement,Email Marketing,Communications Measurement,B2B Email Marketing,Email Engagament,Measurement,Change Communications",https://media.licdn.com/dms/image/C4D0BAQFrjCIeZoEpqQ/company-logo_200_200/0?e=2132524800&v=beta&t=YpDXFWKwH2LyxBzxBNckmVvro3kdlPHgqe0jIkzihYo,http://www.newsweaver.com,it
Evros Technology Group,Privately Held,201-500,1990,Information Technology & Services,more than 1000,"Managed IT Services,Cloud Solutions,Total IT Outsourcing,IT Contracting & Recruitment,Professional Services,Microsoft Infrastructure Solutions,Converged Infrastructure,Managed Print Services,Networking & Security,Enterprise Mobility,Business Continuity",https://media.licdn.com/dms/image/C510BAQF-3SOLrDqIMQ/company-logo_200_200/0?e=2132524800&v=beta&t=vuLH5jPyGyuhzmIOqGd-5CUZlVCBWIypL9CBtK1eOkA,www.evros.ie,it
Integrity360,Privately Held,51-200,2005,Information Technology & Services,more than 1000,"Managed Security,Governance, Risk & Compliance,Cyber Security Testing,Security Integration,Incident Handling,Cyber Security,Cyber Risk and Assurance,Managed SIEM,Cloud Security,Data Security,Information Security,Penetration Testing,Red Team",https://media.licdn.com/dms/image/C4E0BAQFMPHSTN43CiQ/company-logo_200_200/0?e=2132524800&v=beta&t=M3D45K0SV2r6qOAMFeTgf0CbUjwahFd4t_0Lm5idMHU,www.integrity360.com,it
Lucini&Lucini Communications Group,Privately Held,51-200,1999,Internet,more than 1000,"Lead Generation,E-mail Marketing,E-mail Delivery Technology,Data Analysis",https://media.licdn.com/dms/image/C560BAQH5teT_CRZhlg/company-logo_200_200/0?e=2132524800&v=beta&t=-QBiRhWDGoJpFzCV-OrRkZB3EgQV3DfstiUesadp2Ic,http://www.lucinilucini.com,it
Data Direct,Privately Held,11-50,1996,Information Technology & Services,more than 1000,"Hardware Suppliers,Data Direct Engineering Services,Network Cabling Solutions,Security,Computer and Projector Hire,Printer Repair",https://media.licdn.com/dms/image/C510BAQHydymmaoxRAQ/company-logo_200_200/0?e=2132524800&v=beta&t=_G8vnLv1huCq5-OII5p8ojMxCuZldD-JCTKiGoYiGxU,http://www.datadirect.ie/index.asp,it
Ward Solutions,Privately Held,51-200,1999,Information Technology & Services,more than 1000,"Information Security Consultancy,Information Security Solutions,Information Security Assurance,Incident Response and Digital Forensics,Risk Assessment,Penetration Testing",https://media.licdn.com/dms/image/C4D0BAQGDrQb2HmwQgg/company-logo_200_200/0?e=2132524800&v=beta&t=fkZw3IPkzeZii12Z8JHePZLOMDwi4PfK6iGyxYRto9A,www.ward.ie,it
Oneview Healthcare,Public Company,51-200,2008,Information Technology & Services,more than 1000,"Interactive Patient Care,Patient Engagement Solutions,Clinical Workflow Solutions,Healthcare",https://media.licdn.com/dms/image/C560BAQE5Mp_8cqOV5Q/company-logo_200_200/0?e=2132524800&v=beta&t=YcWwIH6chAtxMJWRq-oX_GTzZLcNgTZq5FRvheToHRM,oneviewhealthcare.com,it
SoftCo,Privately Held,51-200,1990,Computer Software,more than 1000,"Business Process Automation,Workflow,Document Management,Distributed Capture,Content Addressed Storage,Software as a Service,Business Applications,Accounts Payable Software,Accounts Receivable Software,Compliance Solutions,Outsource",https://media.licdn.com/dms/image/C4E0BAQF_tUG1APYuTQ/company-logo_200_200/0?e=2132524800&v=beta&t=zitu-LwFXMFTnuh0gA8IVGZKQ_CqmaHWbJ7nehCOPkA,www.softco.com,it
Jobbio,Privately Held,51-200,Undisclosed,Internet,more than 1000,"Tech,Recruitment,Company Branding,Marketing,Hospitality,Content Rroduction,Hiring,Retail,Start-ups,Human Resources,Work-Life Balance,Job Seekers,Diversity,Events,Careers Fair,Global Company",https://media.licdn.com/dms/image/C510BAQF9EHaXomg62A/company-logo_200_200/0?e=2132524800&v=beta&t=HNg_R2l5Viy00r6AzEjiITl8gaRBVsi2m4HrjQZgM64,www.jobbio.com,it
Navy Cloud,Partnership,2-10,2009,Internet,more than 1000,"Web Design,Web Development,Online Marketing",https://media.licdn.com/dms/image/C4E0BAQH-jAzE3-0tXg/company-logo_200_200/0?e=2132524800&v=beta&t=cmIcTdyEUF5IdcOtxOrxgvLioC1ISZRuMLdzbR8dYAU,www.navycloud.com,it
Avvio.com,Privately Held,51-200,2002,Information Technology & Services,more than 1000,"Hotel Booking Engine,Online Marketing,Website Design,Search Engine Optimisation,Mobile Web Development,Training Services,Affiliate Marketing,Revenue Management,Personalised Web Technology,Mobile Marketing,Facebook App Development,Social Media Marketing",https://media.licdn.com/dms/image/C560BAQFhf1NhFbBjsA/company-logo_200_200/0?e=2132524800&v=beta&t=rlmOeHsDrWS0F_Kq6Ok0EAt9YS92YTg17REdgVQvls8,http://www.avvio.com,it
Fujitsu (Ireland),Public Company,201-500,Undisclosed,Information Technology & Services,more than 1000,"IT Application Services,Business and IT Consultancy Services,Managed Infrastructure Services,IT Infrastructure,Innovation",https://media.licdn.com/dms/image/C4D0BAQEQI8QlJ57aNw/company-logo_200_200/0?e=2132524800&v=beta&t=QPslU7YRDpiewBM_DN4jZAF9lD_XDTNR_nc147HNvtI,http://www.fujitsu.com/ie/,it
Teamwork.com,Privately Held,51-200,2007,Computer Software,more than 1000,"Collaboration & Task Management.,Productivity,Help Desk,Project Management,Teamwork Chat",https://media.licdn.com/dms/image/C4E0BAQFJzJZAyfAgvA/company-logo_200_200/0?e=2132524800&v=beta&t=5LYpyJp1EcPJtupeUJHjawPerO9ULE7KoH_W7g5hHCE,http://www.teamwork.com,it
Sonru,Privately Held,51-200,2007,Computer Software,more than 1000,"video interviewing,e-recruitment,e-learning,SAAS,software as a service,web based application,video screening,video selection,online interviewing,video recruitment",https://media.licdn.com/dms/image/C4E0BAQEDDQh7n_WJLw/company-logo_200_200/0?e=2132524800&v=beta&t=DA2q2NKaPgELMh-75x-3hg8SqKL-EuDkdBvObZW7__4,www.sonru.com,it
PlanNet21 Communications Ltd,Privately Held,51-200,1998,Information Technology & Services,more than 1000,"Cisco Gold Certified Partner,Cisco Master Unified Communications Specialisation,Microsoft Gold Certified Partner & UC Partner,Net App Gold Partner,Polycom Partner,Nimble Storage Partner,Pure Storage Partner,Palo Alto Gold Partner",https://media.licdn.com/dms/image/C560BAQET7qhH-M03XQ/company-logo_200_200/0?e=2132524800&v=beta&t=Wp6evvVX_ijavCrX_LSlnyczWMrOgFgvoDjd5-syJUA,www.plannet21.ie,it
South Dublin Chamber,Non Profit,2-10,1984,Information Services,more than 1000,"Networking,Support Services,Representation,Sustainable Development",https://media.licdn.com/dms/image/C4D0BAQF1y5Hvt-bJaQ/company-logo_200_200/0?e=2132524800&v=beta&t=XczivK2VtqPy2M7B-CKDSwX9FqFWh5Xiy1NNW5akZU4,www.sdchamber.ie,it
OpenJaw Technologies,Privately Held,201-500,2002,Information Technology & Services,more than 1000,"Single integrated platform for travel retailing,Travel Technology,Technology solutions for Airlines,Technology solutions for Online Travel Agencies,Technology solutions for Loyalty Programs,Airline Omni-Channel Retailing,IATA NDC,Loyalty Marketing",https://media.licdn.com/dms/image/C4D0BAQE2D8L-h4O7qg/company-logo_200_200/0?e=2132524800&v=beta&t=Fd72vcdWuAoisrp7DCijrY109Y_f8l0qBTS9P5__-ko,http://www.openjawtech.com,it
Asavie,Privately Held,51-200,2004,Information Technology & Services,more than 1000,"VPN,Remote Working,Security,Network Access,network as a service,Private 3G,IoT,WAN Back-up,M2M,SDN,Software Defined Networking,Mobile Data Usage Control,IoT security,Industrie 4.0,Enterprise Mobility management,IIoT,SaaS,NB-IoT,smart,connectivity,Unified End Point Management",https://media.licdn.com/dms/image/C510BAQHLfuTgnJ9ZBw/company-logo_200_200/0?e=2132524800&v=beta&t=SHb6Q-bSTSC0txwiy-SJX71CwXQt_MSbBpgxrJlz73o,http://www.asavie.com,it
Internal Results - Lead Generation for Technology Companies,Privately Held,51-200,2011,Internet,more than 1000,"B2B Lead Generation,B2B Appointment Setting,Database Services,B2B Demand Generation,Target Account Profiling,E-Mail Marketing,Internal Sales Resourcing,Account Based Marketing,Pipeline Management,Telemarketing,Inside Sales,Content Syndication,Content Marketing",https://media.licdn.com/dms/image/C560BAQG2_rtceWO3Ug/company-logo_200_200/0?e=2132524800&v=beta&t=w9eqctQ_slrjM_1CAVKWy8Mgu3bFaVQVIe6gb6JtaBU,https://www.internalresults.com,it
Techfindr™,Privately Held,2-10,2015,Computer & Network Security,more than 1000,"IT Talent Acquisition,Cyber security,Data loss prevention,Fraud,IT Risk Analyst,Cybercrime,Security Recruitment,Executive Recruitment,Risk,Compliance and Governance,Forensic accounting and Financial Crime,Network and Infrastructure Security,SIEM",https://media.licdn.com/dms/image/C510BAQH7Iu9WiMpjEg/company-logo_200_200/0?e=2132524800&v=beta&t=AFnqYrdB6hJzoILs9BrrsrpgeQ5nvyoDd1DkOLLoCjg,https://www.techfindr.ie,it
S3 Group,Privately Held,201-500,1986,Information Technology & Services,more than 1000,"Mixed Signal ASICs,Mixed Signal & RF IP,RF Transceivers,System of Chip (SoC) Design,Medication Adherence and Monitoring,Remote Patient Monitoring,Connected Clinical Trials,Patient Support Programs",https://media.licdn.com/dms/image/C4E0BAQF338P9kZqKzw/company-logo_200_200/0?e=2132524800&v=beta&t=ih3uNtJZl6OYLxBy7QfysdZn_nsvSQml4vWs1KvPfwY,http://www.s3group.com,it
Grouper Technology,Privately Held,11-50,2010,Information Technology & Services,more than 1000,"Advisory Services,Business Transformation,Managed Operation Services,Managed Infrastructure Services,Application Services,Information Security and Data Protection,Quality Assurance ( ITIL/ITSM/ISO),Programme Assurance,Compliance",https://media.licdn.com/dms/image/C4E0BAQFDpgWmgLL6ag/company-logo_200_200/0?e=2132524800&v=beta&t=8Zs0cKfHCMt0RJfZmd19HBAnhrohh7A4H5ILR6NdSnM,http://www.grouper.ie,it
Vizor,Privately Held,51-200,2000,Computer Software,more than 1000,"Financial Regulation Software,Solvency II,Basel III,CRD IV,Enterprise-Class Software Engineering,XBRL,FATCA,AEOI,Common Reporting Standard,Mifid III,Financial Supervision Software",https://media.licdn.com/dms/image/C4D0BAQE0u8ZEB5Xjxg/company-logo_200_200/0?e=2132524800&v=beta&t=NZDeYxdxHrLmZpIcr7KfF7kuiDbxXbcWLIMZUZIuPW4,http://www.vizorsoftware.com/,it
Qualcom,Privately Held,51-200,1995,Information Technology & Services,more than 1000,"hp Business Partner,IBM Business Partner,lenovo Business Partner,VMware VIP Enterprise Partner,Microsoft Gold Certified Partner,Citrix Partner,IT Managed Services,IT Professional Services",https://media.licdn.com/dms/image/C560BAQGIRIJ3IFpeAw/company-logo_200_200/0?e=2132524800&v=beta&t=iU_WM4NKpfhkOZ9alAr9_H43lucemJbljZa19IKfgbw,http://www.qualcom.ie,it
GreenJobs,Privately Held,2-10,2008,Internet,more than 1000,"Alternative energy Jobs,Carbon Jobs,Conservation Jobs,Ecology Jobs,Energy efficiency Jobs,Environmental Jobs,Green Jobs,Hydro Jobs,Marine Jobs,Offshore wind Jobs,Renewable energy Jobs,Solar Jobs,Sustainability Jobs,Tidal Jobs,Waste Jobs,Wind Jobs",https://media.licdn.com/dms/image/C4E0BAQEZbioMAxUmHw/company-logo_200_200/0?e=2132524800&v=beta&t=KipWjXA44wNeqERuC8ySSnrSkOwpmeAdhYQCH8tVe78,www.greenjobs.co.uk,it
eGlobe Software,Privately Held,11-50,2006,Information Technology & Services,more than 1000,"Web Application Development,Mobile Application Development,IT Consulting,3D/2D Animation,Outsourced Software Development,Business Intelligence",https://media.licdn.com/dms/image/C4D0BAQFfTPK1YxRi-Q/company-logo_200_200/0?e=2132524800&v=beta&t=dDXfaJuwboMPANiw6zItuRPN878LUVPiqRQTXxR-khY,www.eglobesoftware.com/,it
